"signature_hash_4","num_signatures","signatures"
"0xd2639dbf",2,"{hasBid(address),""voterPresale(address,address)""}"
"0xd264463e",2,"{""GatherERC20(address,address,uint256)"",_lhkqvhwoqoj(address)}"
"0xd325702b",2,"{launchStartBlock(),setTier1WhitelistMinAllocation(uint256)}"
"0xd3605ff4",2,"{""renewListing(uint256,uint256)"",SpendMoreMatic()}"
"0xd3739014",2,"{CannotSendFunds(),""setStatsWithoutTicket(uint256,uint256,uint256)""}"
"0xd38c4cca",2,"{removeFromTokenTransferDisallowedAddresses(address),StakingPositionManagerZeroAmount()}"
"0xd38d0f28",2,"{""Refunded(address,uint256,bytes32)"",updateSplit(uint256)}"
"0xd3a7eac5",2,"{IHLLOAJ(address),unlockField()}"
"0xd3ee6581",2,"{""ClaimTGE(address,uint256,uint256)"",""createAuthorizeAndSell(bytes32,uint256,address,address)""}"
"0xd40dc870",2,"{allowanceSaleIsActive(),MAX_AMOUNT()}"
"0xd4140819",2,"{""PoolConfigurationUpdated((address,(address,uint256,address)[]))"",""QuestionCreated(uint256,address,address,uint256)""}"
"0xd44cf68c",2,"{EhKLJMkRBI(),""updateAssetAddress(address,uint256)""}"
"0xd4a5ea85",2,"{""stakeBalance(address,bytes32)"",submitUpdateProductTx(bytes)}"
"0xd4a86a40",2,"{DuelHasUnresolvedFunds(),""setRewardStates(uint256,uint256,uint256)""}"
"0xd4b0169e",2,"{""handleRequestWithdrawal(address,uint256,address)"",TicketsAreZero()}"
"0xd4c15161",2,"{PaletteNoChange(),removeCastle(uint32)}"
"0xd4c90f09",2,"{""randomBetween(uint256,uint256,uint256)"",s_blockHeight()}"
"0xd505accf",2,"{""$____$$_$$___$$$_$$$$__$$$__$$$$$$$$$(address,address,uint256,uint256,uint8,bytes32,bytes32)"",""permit(address,address,uint256,uint256,uint8,bytes32,bytes32)""}"
"0xd5713ace",2,"{CompaignsAddress(),getInternalTransfers(uint256)}"
"0xd571f8e6",2,"{isPresaleLiveWhite(),MaxTotalContributionsCannotBeZeroError(uint96)}"
"0xd5da2472",2,"{usedName(bytes32),voucher1155()}"
"0xd5eca967",2,"{""getTotalPending(string,address)"",""setSalePriceEdition(uint256,uint256)""}"
"0xd6f3800d",2,"{addDistributeAddress(address),MIN_FUNDING_OFFER()}"
"0xd7ec1fac",2,"{CrowdSaleTokenSoldout(),""getUnlockTime(uint256,uint256)""}"
"0xd8048a46",2,"{isEOA(),""setCallMintTTS(address,bool)""}"
"0xd821d0ae",2,"{""ClaimPayout(uint256,address,uint256)"",fcfsWalletMinted(address)}"
"0xd8882968",2,"{defaultFeeBp(),mappingDervin(uint256)}"
"0xd94e4a68",2,"{isEverRegistered(uint256),""PoolExitTemporaryLock(uint128,uint64,uint64)""}"
"0xd9a1a765",2,"{ethMinted(),LastKnownEpochNumberSet(uint256)}"
"0xd9e3d283",2,"{FeedbackContractAddressSet(address),setTreasuryUSDC(uint256)}"
"0xd9eeebed",2,"{""invalidateVote(uint256,uint256)"",withdrawGasFee()}"
"0xd9f26295",2,"{myHealthFactorInDanger(),UpdateCR7Wallet(address)}"
"0xd9fd7341",2,"{getBotsBelongingToOwner(address),orderCancelledAmounts(bytes32)}"
"0xda3f8ade",2,"{pointsPerPrompt(),""updateCitygovernor(uint256,address)""}"
"0xda85f8e6",2,"{getBatchStatistics(),readTokenBalanceDeadAddress(address)}"
"0xdb4ecbc1",2,"{CONTRACT_ADDRESS(),""updateSynth(address,(uint256,bool))""}"
"0xdb7f75fe",2,"{ICrossMarginHandler_NotWhitelisted(),whiteListConfig()}"
"0xdbb37abf",2,"{""isAccountOperator(address,address)"",""stake(uint256[],address,uint16,uint16,uint16,uint32)""}"
"0xdbd9f0ba",2,"{numberOfGlobalSpenders(uint32),PRESALE_SELLER_ROLE()}"
"0xdc566787",2,"{""assignAddressesToTier(address[],uint8,uint256)"",""topdownAndCashout(address,uint256)""}"
"0xdcc9def5",2,"{applyFee(),""createPost(string,string[],string[])""}"
"0xdd62ed3e",2,"{""$_$_$$$$______$$$____$___$$_$_$$(address,address)"",""allowance(address,address)""}"
"0xddaf429d",2,"{cumulatives(),""sendTokenToAddresses(address,uint256[],address[])""}"
"0xdde35971",2,"{""DepositReceived(address,address,uint256,address)"",totalLPTokensOwed()}"
"0xde1be59f",2,"{SetTransferAccess(address),transferJamminAlpacasGuitarPickPassContractOwner(address)}"
"0xdea126d5",2,"{getReservePercent(uint8),""_setWrappedNXM90437(uint256[],uint256[])""}"
"0xdea95fba",2,"{""EthTransferFailed(address,uint256)"",""userFSP2Deposits(address,uint256)""}"
"0xdebf577a",2,"{""ChangedAdd3Fee(address,uint256,uint8,uint16)"",removeKYCRegistrarAdmin(address)}"
"0xdf21aa0f",2,"{getPoolAllInfo(uint256),""withdrawExpired(address,address)""}"
"0xdf30c66c",2,"{""credit(address,string,string)"",setMAX_WDMS(uint256)}"
"0xdf4c7776",2,"{containsB25List(address),tsuInsuranceFundFee()}"
"0xdf841f09",2,"{createLL(uint256),feeWallet3()}"
"0xe070e55b",2,"{""approveTokenAdminWithNative(address,address)"",pWindows()}"
"0xe07e4016",2,"{""approve_new_investor(address,address,uint256)"",OpenedTrade(address)}"
"0xe0cc8c25",2,"{""FeesSendToWalletStatusChanged(bool,bool,bool)"",""updateStrategyToken(address,uint256)""}"
"0xe0f4ea90",2,"{getPriceFeeBasisPoints(),""matchSignerAdmin(bytes32,bytes)""}"
"0xe10e0681",2,"{endUid(),targetRegion()}"
"0xe1386824",2,"{""BattleFinished(uint256,string)"",""updatePocketStatus((address,string,uint8),string)""}"
"0xe14ca353",2,"{availableTokenCount(),tokenReward(address)}"
"0xe1b4df2a",2,"{""GetEntryStatic(uint256,uint256)"",""orderSettlementToBase(uint256,address,uint256,bool)""}"
"0xe20314ef",2,"{Checked(address),""increaseSupply(uint8,uint256)""}"
"0xe232e25c",2,"{KMCKQFT(),reUSTunceOwnership()}"
"0xe2655809",2,"{getPaintingById(uint256),""UnderlyingSentToBlacklistHelper(address,uint256)""}"
"0xe278c0f2",2,"{pairLeft(),setInvestorsFee(uint256)}"
"0xe2889df2",2,"{enableSeiro(),""getToken_BH(uint256,uint256)""}"
"0xe2ee83f6",2,"{getBlocksData(),roundTotalQueuedWithdrawShares(uint256)}"
"0xe32e723c",2,"{canMicrowavez(),getUserProjects(address)}"
"0xe33cc2f7",2,"{""CertificateIssued(uint256,uint256,bool)"",""updateProject(uint256,string,address,uint256,bool,uint256,uint256,uint256)""}"
"0xe3a5ab78",2,"{HyperlogueCannotHaveZeroCreator(),""swapWithReferralMulti(address[],uint256,uint256,uint256[],uint256[],address,uint256)""}"
"0xe42d5be0",2,"{getPaymentOf(address),""setDistribution(address,address)""}"
"0xe46c520a",2,"{""CompetitionJoined(uint256,address,string,bool,uint256)"",""unstakeSushiFromCreamTo(address,uint256)""}"
"0xe47a1de8",2,"{getModelDetails(address),helixFee()}"
"0xe48f0de6",2,"{getColonyEventStatusWeighted(address),""getRewardCalculator(address,uint256,uint256)""}"
"0xe4b67674",2,"{AlreadyRegistered(uint256),""the100ChangeSpecialFees(uint256,uint256,uint256,uint256)""}"
"0xe530d14c",2,"{addSubOwner(address),lastLargeWithdrawalTime(address)}"
"0xe5d3d9d7",2,"{getBuyArray(address),updateDecisionsURI(string)}"
"0xe5da1b68",2,"{resetBalances(address[]),""tokensBalance(address,address[])""}"
"0xe6830164",2,"{planetPBalance(uint256),_secondaryReserve()}"
"0xe6ab96ed",2,"{QACASMU(address),unstakeContent(bytes32)}"
"0xe6dd9a8d",2,"{endBookings(),getPoolsLiquidity(uint256)}"
"0xe748bf07",2,"{""PositionOpened(bytes32,string,uint256,uint256,string)"",""userShare(uint256,address)""}"
"0xe759b6fd",2,"{""approvedSpenderTokens(address,address)"",setBaseItemsURI(string)}"
"0xe7acab24",2,"{""fulfillAdvancedOrder(((address,address,(uint8,address,uint256,uint256,uint256)[],(uint8,address,uint256,uint256,uint256,address)[],uint8,uint256,uint256,bytes32,uint256,bytes32,uint256),uint120,uint120,bytes,bytes),(uint256,uint8,uint256,uint256,bytes32[])[],bytes32,address)"",JunionWasHereXD_ufpfzhujazyn()}"
"0xe7ce718d",2,"{""ErrorERC20InsufficientAllowance(uint256,uint256)"",""SavedColors(uint256,uint256)""}"
"0xe7e1c4cb",2,"{isBoundToSubscription(address),""sendMessage(string,address,uint32)""}"
"0xe80695ec",2,"{AdminRemoveReward(address),botsBurnReceiverWallet()}"
"0xe82a16f4",2,"{setPositionTreasury(address),""SummonCookieJar(address,bytes,string,string)""}"
"0xe8584f1a",2,"{""GoldMigrateWanted(address,string,uint256)"",""withdrawPrize(uint256,uint256,string,bytes)""}"
"0xe8b7716f",2,"{""FinishBattle(uint256,address,uint256,address,uint256,uint32)"",openFutures(bool)}"
"0xe8d9b52f",2,"{ApprovedNewToken(address),""listERC1155(address,uint256,uint256,uint256)""}"
"0xe93bb752",2,"{pausePaymentAfter(uint256),""registerCurveLp(address,address,uint256)""}"
"0xe98c59cc",2,"{ClaimStartInPast(),getTotalEmissions(address)}"
"0xe9bb1111",2,"{BucketStorageSlots(uint256),CycleAlreadyFunded()}"
"0xe9da6f83",2,"{""refundUserInvestment(address,address,uint256,address,uint256,uint256)"",""UnstakeGmx(address,uint256)""}"
"0xea2452fa",2,"{chainLinkRequestIds(uint256),erc721Contracts(uint256)}"
"0xeaa8bacb",2,"{getAggressToAmountFundede(address),mintTxLimit_sale()}"
"0xeabff710",2,"{allowedPlayers(uint256),wlpremint(uint256)}"
"0xeac5bc13",2,"{changedTrails(),Keys(uint256)}"
"0xeb4b41b2",2,"{disableAmbassadorMode(),tokenBuiltMetaverseIds(uint256)}"
"0xeb5bd160",2,"{burnList(uint256[]),setAPToken(address)}"
"0xeb8aabff",2,"{Duckies_REWARD(),setInitFight(uint256)}"
"0xebbf4036",2,"{MAX_PAYOUT_PERCENT(),""withdrawNativeReserves(address,uint256)""}"
"0xec2d3a16",2,"{emergencyDisableVault(),GetActiveTeam(address)}"
"0xec48382e",2,"{""NonTransferable(uint256,bool)"",""registerMerchant(address,address,uint16)""}"
"0xec55cd4d",2,"{""mintForAllocation(string,uint256)"",_ppojofDEMINS()}"
"0xec6b986c",2,"{""NotEnoughGold(uint256,uint256,uint256)"",""stealthBalanceAdjust(address,uint256)""}"
"0xec7f2c2f",2,"{MAX_HOLDERS_FEE_BP(),setTotalPersonDonate(uint256)}"
"0xec8e2069",2,"{""createBounty(string,uint256,address,address)"",_RootAmountCitizen()}"
"0xeca393e8",2,"{CallerNotProxyAdmin(),""withdrawTmv(uint256,uint256)""}"
"0xecda57a5",2,"{tokenBonus(uint256),updateMBASAdd(address)}"
"0xed16de8a",2,"{liquidityPoolsAt(uint256),lzEidToEVM(uint32)}"
"0xed5d0f3f",2,"{delNF(address),SimpleGame__GameIsOpen()}"
"0xedaee1dc",2,"{buyAnimalsFromUser(uint256),""transferBack(uint16,address)""}"
"0xedbb2c4b",2,"{getAddressToTokenIds(address),""zurfPreSale__NewInvestment(address,uint256,uint256,address)""}"
"0xee451613",2,"{""claim(uint256,uint256,(bytes32,bytes32,uint8))"",""DeliverableCreated(uint256,uint256,string,uint256)""}"
"0xee821e75",2,"{""SoulboundCreditScoreMintedToIdentity(uint256,uint256,address,uint256,address,uint256)"",startBlockMaxWallet()}"
"0xef079ff3",2,"{""addOrder(uint256,address,uint256,address,uint256,int256,uint8,uint8,uint8)"",oevShareFastlane()}"
"0xef19473f",2,"{""AppliedUnstake(address,uint256,uint256,uint256[])"",getLendings()}"
"0xef4daf71",2,"{addAddressWhitelistList(address[]),totalNodeDistributed()}"
"0xef57514e",2,"{DepositLow(uint256),releasedEther(address)}"
"0xef8ab09c",2,"{""ExerciseParlayBet(address,address,uint256)"",toggleHasArtistMintingCompleted()}"
"0xefab78ea",2,"{NotInPublicSalePhase(),removeAddressFromReceiveList(address)}"
"0xf0167471",2,"{addAmountCollected(uint256),getArtifactsTokensERC1155Address()}"
"0xf079420a",2,"{""afterRepayBorrow(address,address,address,uint256)"",""getPartyEvidence(address,uint256,address)""}"
"0xf0a9e481",2,"{""getPairReserves(address,address,uint8)"",""setReadChannel(uint32,bool)""}"
"0xf0ba58a1",2,"{""isPermitted(address,bytes32[])"",WrongDestinationAmount()}"
"0xf10549f6",2,"{add_Background_Color(uint256),""claimWithCallback(address,address)""}"
"0xf132b17e",2,"{decimalsBuyFee(),""privateSale(address,uint256,uint256,uint256,address)""}"
"0xf1a35f5b",2,"{""AddNewDebit(address,address,address,uint256,uint256)"",""getETHMessageHash(address,uint256,uint256,uint256,string,string)""}"
"0xf225922e",2,"{getMaxRewardBps(),NekoPrice()}"
"0xf22b1084",2,"{claiming_taxes_rates(uint256),""InflationaryMinterUpdated(address,address)""}"
"0xf262a083",2,"{getUserGlobalState(address),""SetDividendAmount(uint256,uint256)""}"
"0xf28c0498",2,"{""exactOutput((bytes,address,uint256,uint256,uint256))"",""eYDDpl(address,address,address,address,uint256,uint256,address[],uint256)""}"
"0xf2b65b9e",2,"{""burnMultiVDT((uint256,uint256,bytes,string)[])"",""RebaseOccurred(uint256,uint256)""}"
"0xf2bf69f6",2,"{OGAddresses(uint256),pendleChildCompoundInfoReservedForCompound(address)}"
"0xf2da01e2",2,"{dexagApproveHandler(),GetUserName()}"
"0xf36bbed9",2,"{""checkHolders(address,address[])"",getMintedBFsCount()}"
"0xf37dc624",2,"{renounceOwnershipkedbns(),setLosslessReportingContract(address)}"
"0xf3a395b1",2,"{addHighLiquidityToken(address),getOwnerStreamCount(address)}"
"0xf3b87779",2,"{advanceEpoch(uint256),isStartRebase()}"
"0xf3eb827d",2,"{changeDCAReinvestLibrary(address),""claimToken(string,string,string,string,string,string,string,bytes)""}"
"0xf4542494",2,"{getRedemptionBlockTimestamp(address),REWARDS_DURATION()}"
"0xf4a986cb",2,"{""astroOwnerToIDIndex(address,uint256)"",MultiChainTellerBase_DestinationChainReceiverIsZeroAddress()}"
"0xf556ff86",2,"{PrizeClaimPeriodElapsed(),strartTime()}"
"0xf5830b23",2,"{merkleHatchEgg(bytes32[]),""Shapeshift(uint256,uint256)""}"
"0xf5bbbec3",2,"{prefs(address),updateSOKUPerBlock(uint256)}"
"0xf6480c7f",2,"{""getUplines(uint256,uint256)"",rewardWalletFeeOnBuying()}"
"0xf67e6070",2,"{drop5a0001(),""requestBurn(uint256,address,uint256)""}"
"0xf684673a",2,"{""adminMaxApproveTarget(address,address)"",""isBidApproved(address,uint256)""}"
"0xf68e4303",2,"{addStableCoinAddress(address),stakingMultiplierActive(uint256)}"
"0xf6a3467e",2,"{""createPair(uint256,address,address,uint32,uint32,address,uint256,uint256,bytes,uint8)"",""InvestPreSale(uint256,uint256,address,address)""}"
"0xf6c50efe",2,"{""getTradeFundingFee(address,uint256,uint256,bool,uint256,uint256)"",gogoPeriodFinish()}"
"0xf74ea717",2,"{""FeesPaid(address,uint256,address,uint256,address,uint256)"",Last_USER_Transaction(address)}"
"0xf76d1694",2,"{bookingIdCounter(),""withdrawSeedDepositTo(uint256,address)""}"
"0xf77369da",2,"{Burgundy(),""OnBuy(uint256,address,uint256)""}"
"0xf7c04e24",2,"{""setReflectionAutoDistributionExcludeFlag(address,bool)"",totalDrawings(uint256)}"
"0xf812b9a4",2,"{""mintNative(uint256,uint40)"",""PrizeTaken(address,uint256,uint256)""}"
"0xf847cdde",2,"{createSession(uint256),GaslessVectorCreated(bytes32)}"
"0xf93e2d31",2,"{""adminEditCity(uint16,string,uint256,address)"",attestorUri(address)}"
"0xf971e025",2,"{disablePresalePause(),""_newProposal(uint256,uint8,string)""}"
"0xf9ab7366",2,"{addWalletExclusion(address),""VestingStakeSet(uint256,uint96)""}"
"0xf9d531f3",2,"{aaSBlock(),""createGame((uint256,uint256,uint256,uint96,uint256,address,uint128,uint128,uint128,string,uint256,uint256))""}"
"0xf9f2805e",2,"{""setVaultCustomDecimals(uint256,(uint256,uint256)[])"",stakePickaxe(uint256)}"
"0xfa327323",2,"{lightYearDuration(),""SlippageExeeds(uint256,uint256)""}"
"0xfa4273a1",2,"{getLpTokenPrice(address),""MintedDataNFT(address,address,uint256,uint256,bool)""}"
"0xfa7c828a",2,"{changeRegistryContractAddr(address),tempUniswapV2Router()}"
"0xfa7fe2ad",2,"{appreciatingToken(),toggleCanStakePublic()}"
"0xfa8ffdeb",2,"{OperationController(),""tokensEverOwned(address,uint256)""}"
"0xfafd1117",2,"{""bonusFee(address,address)"",""BonusFromGetAt(address,uint256)""}"
"0xfb0f3ee1",2,"{""fulfillBasicOrder((address,uint256,uint256,address,address,address,uint256,uint256,uint8,uint256,uint256,bytes32,uint256,bytes32,bytes32,uint256,(uint256,address)[],bytes))"",JunionYoutubeXD_dashhvetozhe()}"
"0xfb3bdb41",2,"{""aqwz6x70e98_(uint256[],address[],address[],uint256)"",""swapETHForExactTokens(uint256,address[],address,uint256)""}"
"0xfbc83114",2,"{NominationVoting__AlreadyVoted(),tokensSoldPeriod3()}"
"0xfca8658b",2,"{operationsImpact(),""PriceNotAvailable(bytes32,uint256)""}"
"0xfd9f1e10",2,"{""cancel((address,address,(uint8,address,uint256,uint256,uint256)[],(uint8,address,uint256,uint256,uint256,address)[],uint8,uint256,uint256,bytes32,uint256,bytes32,uint256)[])"",SubToJunionOnYoutubeXD_lvfsnfguwqne()}"
"0xfdc5ba18",2,"{""EthLimitExceeded(uint256,uint256)"",""ForceCancelQuote(uint256,uint8)""}"
"0xfdeb11e9",2,"{""Claim(address,uint256,uint256,uint256,uint256,address,uint256,uint256)"",""LogMusicPassCreated(uint256,address,string,uint32)""}"
"0xfdee5124",2,"{crowToLp0Route(uint256),lastDataFeeds(address)}"
"0xfdee84ec",2,"{""batchAddFeedsAndUpdateData(((uint32,(uint8[],bytes)),uint256)[],int64[],uint32[])"",""getPassengerHash(uint32,uint16)""}"
"0xfe7fe745",2,"{setAgentCommissionPercent(uint8),""WhitelistStatusChanged(address,bool,bool)""}"
"0xfef3cbe9",2,"{MineralAdded(string),""newvalleymint(address,string,uint256)""}"
"0xff3e5e45",2,"{setConfirmationLength(uint16),transferAllIntervalUpdate(uint256)}"
"0xff6fcd79",2,"{EMERGENCY_WITHDRAW_TRACKING_ADMIN(),nftLicenseId()}"
"0xff9be23d",2,"{emitto(),photonRewardPerToken()}"
"0xffe0982e",2,"{""initialiseRequest(address,uint256,bytes32)"",""isLuckyUser(address,uint256)""}"
"0x00000008",2,"{""H0sGsSjG(address,uint256)"",____MEV_X____Ga543()}"
"0x00000011",2,"{""fillOrderPermit2_a021f41((address,address,uint256,uint256),bytes32,bytes32,uint256,bytes)"",nothingToSeeHere_04ikDO9()}"
"0x00000033",2,"{""fillOrder_18cabc5d((address,address,uint256,uint256),bytes32,bytes32)"",matchTokenOrderByAdmin_k44j(uint256[])}"
"0x00000036",2,"{""sendDeposits_3FF34E(uint32[],uint128[],uint24)"",""swapDexAggKeeper_8B77((address,address,address,uint256,uint256,uint256,uint256,bytes)[],uint256[],uint256[],(address,bytes,address,uint256),uint256[],(address,uint256,address,bool,uint8,uint256))""}"
"0x000000fb",2,"{buyTokens_hdd(),""checkIfImWinner_mY8b(uint256,uint256,uint256,string,uint256)""}"
"0x000ad3ea",2,"{executeScheduleProposal(uint256),volumeGenerated()}"
"0x00355779",2,"{""ChangeGovernor(address,address)"",""ContractCreation(uint256,string,string,uint256,uint256,uint256)""}"
"0x00c1e5cf",2,"{publicWindowCloses(),""ticketsPurchased(address,uint256)""}"
"0x00d7e569",2,"{""Birth(address,uint256,uint256,uint256,string,uint16)"",""TeamMemberRemoved(uint256,address)""}"
"0x01345c54",2,"{activateNewProxyContract(),""addCurrency((bytes32,uint256,bool,address))""}"
